model,allocation,tie_rule,score,clip,source_group,N,B,A,E,risk,retention,risk_pass,coverage_pass,joint_pass,zero_retained,count_lower_bound
UACANet,global,identity,entropy,case66_6,case66,1072,0,1069,0,0.0,0.9972014925373134,True,True,True,False,0.0
UACANet,global,identity,entropy,case66_9,case66,1600,0,1551,0,0.0,0.969375,True,True,True,False,0.0
UACANet,global,identity,entropy,case68_1,case68,1312,158,356,105,0.2949438202247191,0.27134146341463417,False,False,False,False,0.0
UACANet,global,identity,entropy,case68_3,case68,1304,376,341,262,0.7683284457478006,0.26150306748466257,False,False,False,False,0.0
UACANet,global,identity,entropy,case68_5,case68,1200,80,555,43,0.07747747747747748,0.4625,True,False,False,False,0.0
UACANet,global,identity,entropy,case68_7,case68,1840,176,1408,133,0.09446022727272728,0.7652173913043478,True,True,True,False,0.0
UACANet,global,identity,entropy,case6_3,case6,1680,1464,1661,1458,0.8777844671884407,0.9886904761904762,False,True,False,False,0.8699578567128236
UACANet,global,identity,entropy,case71_1,case71,1024,229,813,198,0.24354243542435425,0.7939453125,False,True,False,False,0.02214022140221402
UACANet,global,identity,entropy,case71_5,case71,1808,33,1806,33,0.018272425249169437,0.9988938053097345,True,True,True,False,0.01716500553709856
UACANet,global,identity,entropy,case72_3,case72,832,0,832,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,entropy,case74_1,case74,1256,494,1119,459,0.4101876675603217,0.8909235668789809,False,True,False,False,0.3190348525469169
UACANet,global,identity,entropy,case75_1,case75,1200,87,1186,83,0.0699831365935919,0.9883333333333333,True,True,True,False,0.06155143338954469
UACANet,global,identity,entropy,case7_2,case7,1048,40,1032,34,0.03294573643410853,0.9847328244274809,True,True,True,False,0.023255813953488372
UACANet,global,identity,entropy,case80_2,case80,1200,0,1195,0,0.0,0.9958333333333333,True,True,True,False,0.0
UACANet,global,identity,entropy,case80_4,case80,1200,0,1183,0,0.0,0.9858333333333333,True,True,True,False,0.0
UACANet,global,identity,entropy,case80_6,case80,1200,0,1168,0,0.0,0.9733333333333334,True,True,True,False,0.0
UACANet,global,identity,entropy,case80_8,case80,1160,0,1160,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,entropy,case81_2,case81,2192,57,2186,57,0.02607502287282708,0.9972627737226277,True,True,True,False,0.02333028362305581
UACANet,global,identity,entropy,case83_3,case83,1072,0,1072,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,entropy,case85_7,case85,1200,522,1125,515,0.4577777777777778,0.9375,False,True,False,False,0.3973333333333333
UACANet,global,identity,entropy,case86_1,case86,1200,29,1196,28,0.023411371237458192,0.9966666666666667,True,True,True,False,0.020903010033444816
UACANet,global,identity,entropy,case89,case89,1192,152,1054,121,0.11480075901328274,0.8842281879194631,True,True,True,False,0.013282732447817837
UACANet,global,identity,entropy,case8_2,case8,1128,6,1048,2,0.0019083969465648854,0.9290780141843972,True,True,True,False,0.0
UACANet,global,identity,entropy,case90_1,case90,1200,0,1085,0,0.0,0.9041666666666667,True,True,True,False,0.0
UACANet,global,identity,entropy,case91_1,case91,1200,631,1009,570,0.5649157581764123,0.8408333333333333,False,True,False,False,0.4360753221010902
UACANet,global,identity,entropy,case91_3,case91,1200,1070,1176,1063,0.9039115646258503,0.98,False,True,False,False,0.8894557823129252
UACANet,global,identity,entropy,case91_5,case91,1200,659,1077,625,0.5803156917363046,0.8975,False,True,False,False,0.4976787372330548
UACANet,global,identity,entropy,case91_7,case91,1872,154,1825,146,0.08,0.9748931623931624,True,True,True,False,0.05863013698630137
UACANet,global,identity,entropy,case93_2,case93,1880,183,1740,169,0.09712643678160919,0.925531914893617,True,True,True,False,0.02471264367816092
UACANet,global,identity,entropy,case95_1,case95,2072,392,1717,346,0.20151426907396622,0.8286679536679536,False,True,False,False,0.021549213744903904
UACANet,global,identity,entropy,case95_3,case95,1200,1178,1180,1171,0.9923728813559322,0.9833333333333333,False,True,False,False,0.9813559322033898
UACANet,global,identity,entropy,case96_1,case96,920,591,861,574,0.6666666666666666,0.9358695652173913,False,True,False,False,0.6178861788617886
UACANet,global,identity,entropy,case97_1,case97,1200,1075,945,940,0.9947089947089947,0.7875,False,True,False,False,0.8677248677248677
UACANet,global,identity,entropy,case97_3,case97,1016,383,819,338,0.4126984126984127,0.8061023622047244,False,True,False,False,0.2271062271062271
UACANet,global,identity,negative_area_fraction,case10_1,case10,1704,547,1704,547,0.3210093896713615,1.0,False,True,False,False,0.3210093896713615
UACANet,global,identity,negative_area_fraction,case11,case11,904,19,904,19,0.02101769911504425,1.0,True,True,True,False,0.02101769911504425
UACANet,global,identity,negative_area_fraction,case12_2,case12,1984,378,1984,378,0.1905241935483871,1.0,False,True,False,False,0.1905241935483871
UACANet,global,identity,negative_area_fraction,case13_1,case13,784,112,784,112,0.14285714285714285,1.0,True,True,True,False,0.14285714285714285
UACANet,global,identity,negative_area_fraction,case13_3,case13,1408,17,1408,17,0.012073863636363636,1.0,True,True,True,False,0.012073863636363636
UACANet,global,identity,negative_area_fraction,case14_2,case14,1200,1182,1178,1160,0.9847198641765704,0.9816666666666667,False,True,False,False,0.9847198641765704
UACANet,global,identity,negative_area_fraction,case14_4,case14,1160,993,554,387,0.6985559566787004,0.47758620689655173,False,False,False,False,0.6985559566787004
UACANet,global,identity,negative_area_fraction,case14_6,case14,1600,1520,359,279,0.7771587743732591,0.224375,False,False,False,False,0.7771587743732591
UACANet,global,identity,negative_area_fraction,case1_2,case1,1728,0,1728,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case20_7,case20,1360,466,1079,185,0.17145505097312327,0.7933823529411764,False,True,False,False,0.17145505097312327
UACANet,global,identity,negative_area_fraction,case20_9,case20,1200,310,962,72,0.07484407484407485,0.8016666666666666,True,True,True,False,0.07484407484407485
UACANet,global,identity,negative_area_fraction,case24_1,case24,1200,6,1199,5,0.004170141784820684,0.9991666666666666,True,True,True,False,0.004170141784820684
UACANet,global,identity,negative_area_fraction,case24_3,case24,1216,0,1216,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case24_5,case24,1200,6,1195,1,0.0008368200836820083,0.9958333333333333,True,True,True,False,0.0008368200836820083
UACANet,global,identity,negative_area_fraction,case25_2,case25,1088,24,1080,16,0.014814814814814815,0.9926470588235294,True,True,True,False,0.014814814814814815
UACANet,global,identity,negative_area_fraction,case29_1,case29,1712,203,1594,85,0.05332496863237139,0.9310747663551402,True,True,True,False,0.05332496863237139
UACANet,global,identity,negative_area_fraction,case2_3,case2,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case2_6,case2,792,0,792,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case2_9,case2,896,0,896,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case31,case31,1464,8,1464,8,0.00546448087431694,1.0,True,True,True,False,0.00546448087431694
UACANet,global,identity,negative_area_fraction,case32_2,case32,800,1,800,1,0.00125,1.0,True,True,True,False,0.00125
UACANet,global,identity,negative_area_fraction,case32_4,case32,1480,179,1347,46,0.03414996288047513,0.9101351351351351,True,True,True,False,0.03414996288047513
UACANet,global,identity,negative_area_fraction,case32_6,case32,1368,20,1362,14,0.010279001468428781,0.9956140350877193,True,True,True,False,0.010279001468428781
UACANet,global,identity,negative_area_fraction,case34_2,case34,992,7,990,5,0.005050505050505051,0.9979838709677419,True,True,True,False,0.005050505050505051
UACANet,global,identity,negative_area_fraction,case35_2,case35,720,0,720,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case35_8,case35,928,228,927,227,0.24487594390507011,0.9989224137931034,False,True,False,False,0.24487594390507011
UACANet,global,identity,negative_area_fraction,case36_2,case36,1200,913,704,417,0.5923295454545454,0.5866666666666667,False,True,False,False,0.5923295454545454
UACANet,global,identity,negative_area_fraction,case36_4,case36,1024,962,381,319,0.8372703412073491,0.3720703125,False,False,False,False,0.8372703412073491
UACANet,global,identity,negative_area_fraction,case37_2,case37,1272,98,1219,45,0.03691550451189499,0.9583333333333334,True,True,True,False,0.03691550451189499
UACANet,global,identity,negative_area_fraction,case38_2,case38,2032,875,1529,372,0.2432962720732505,0.7524606299212598,False,True,False,False,0.2432962720732505
UACANet,global,identity,negative_area_fraction,case39_2,case39,2160,154,2094,88,0.04202483285577841,0.9694444444444444,True,True,True,False,0.04202483285577841
UACANet,global,identity,negative_area_fraction,case3_1,case3,1584,95,1518,29,0.019104084321475624,0.9583333333333334,True,True,True,False,0.019104084321475624
UACANet,global,identity,negative_area_fraction,case40,case40,1272,242,1100,70,0.06363636363636363,0.8647798742138365,True,True,True,False,0.06363636363636363
UACANet,global,identity,negative_area_fraction,case43,case43,2080,104,1989,13,0.006535947712418301,0.95625,True,True,True,False,0.006535947712418301
UACANet,global,identity,negative_area_fraction,case47_2,case47,1200,53,1174,27,0.022998296422487224,0.9783333333333334,True,True,True,False,0.022998296422487224
UACANet,global,identity,negative_area_fraction,case47_4,case47,1064,0,1064,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case48,case48,1408,267,1239,98,0.07909604519774012,0.8799715909090909,True,True,True,False,0.07909604519774012
UACANet,global,identity,negative_area_fraction,case50_2,case50,1200,5,1198,3,0.0025041736227045075,0.9983333333333333,True,True,True,False,0.0025041736227045075
UACANet,global,identity,negative_area_fraction,case50_4,case50,1896,111,1828,43,0.023522975929978117,0.9641350210970464,True,True,True,False,0.023522975929978117
UACANet,global,identity,negative_area_fraction,case51_10,case51,1744,20,1738,14,0.00805523590333717,0.9965596330275229,True,True,True,False,0.00805523590333717
UACANet,global,identity,negative_area_fraction,case51_3,case51,1680,93,1616,29,0.017945544554455444,0.9619047619047619,True,True,True,False,0.017945544554455444
UACANet,global,identity,negative_area_fraction,case51_5,case51,1200,106,1123,29,0.025823686553873553,0.9358333333333333,True,True,True,False,0.025823686553873553
UACANet,global,identity,negative_area_fraction,case51_7,case51,1072,282,808,18,0.022277227722772276,0.753731343283582,True,True,True,False,0.022277227722772276
UACANet,global,identity,negative_area_fraction,case51_9,case51,1200,354,1100,254,0.2309090909090909,0.9166666666666666,False,True,False,False,0.2309090909090909
UACANet,global,identity,negative_area_fraction,case54_1,case54,1688,845,931,88,0.09452201933404941,0.5515402843601895,True,True,True,False,0.09452201933404941
UACANet,global,identity,negative_area_fraction,case56_1,case56,1200,51,1174,25,0.02129471890971039,0.9783333333333334,True,True,True,False,0.02129471890971039
UACANet,global,identity,negative_area_fraction,case5_4,case5,1200,1,1200,1,0.0008333333333333334,1.0,True,True,True,False,0.0008333333333333334
UACANet,global,identity,negative_area_fraction,case60,case60,1168,615,927,374,0.4034519956850054,0.7936643835616438,False,True,False,False,0.4034519956850054
UACANet,global,identity,negative_area_fraction,case61_3,case61,1768,132,1709,73,0.042715038033937974,0.9666289592760181,True,True,True,False,0.042715038033937974
UACANet,global,identity,negative_area_fraction,case63_3,case63,1384,17,1378,11,0.007982583454281567,0.9956647398843931,True,True,True,False,0.007982583454281567
UACANet,global,identity,negative_area_fraction,case66_2,case66,2584,2,2584,2,0.0007739938080495357,1.0,True,True,True,False,0.0007739938080495357
UACANet,global,identity,negative_area_fraction,case66_4,case66,1888,0,1888,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case66_6,case66,1072,0,1072,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case66_9,case66,1600,0,1600,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case68_1,case68,1312,158,1233,79,0.0640713706407137,0.9397865853658537,True,True,True,False,0.0640713706407137
UACANet,global,identity,negative_area_fraction,case68_3,case68,1304,376,1087,159,0.14627414903403863,0.8335889570552147,True,True,True,False,0.14627414903403863
UACANet,global,identity,negative_area_fraction,case68_5,case68,1200,80,1175,55,0.04680851063829787,0.9791666666666666,True,True,True,False,0.04680851063829787
UACANet,global,identity,negative_area_fraction,case68_7,case68,1840,176,1752,88,0.0502283105022831,0.9521739130434783,True,True,True,False,0.0502283105022831
UACANet,global,identity,negative_area_fraction,case6_3,case6,1680,1464,413,197,0.47699757869249393,0.24583333333333332,False,False,False,False,0.47699757869249393
UACANet,global,identity,negative_area_fraction,case71_1,case71,1024,229,881,86,0.09761634506242906,0.8603515625,True,True,True,False,0.09761634506242906
UACANet,global,identity,negative_area_fraction,case71_5,case71,1808,33,1777,2,0.0011254924029262803,0.9828539823008849,True,True,True,False,0.0011254924029262803
UACANet,global,identity,negative_area_fraction,case72_3,case72,832,0,832,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case74_1,case74,1256,494,905,143,0.1580110497237569,0.7205414012738853,False,True,False,False,0.1580110497237569
UACANet,global,identity,negative_area_fraction,case75_1,case75,1200,87,1129,16,0.0141718334809566,0.9408333333333333,True,True,True,False,0.0141718334809566
UACANet,global,identity,negative_area_fraction,case7_2,case7,1048,40,1020,12,0.011764705882352941,0.9732824427480916,True,True,True,False,0.011764705882352941
UACANet,global,identity,negative_area_fraction,case80_2,case80,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case80_4,case80,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case80_6,case80,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case80_8,case80,1160,0,1160,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case81_2,case81,2192,57,2140,5,0.002336448598130841,0.9762773722627737,True,True,True,False,0.002336448598130841
UACANet,global,identity,negative_area_fraction,case83_3,case83,1072,0,1072,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case85_7,case85,1200,522,738,60,0.08130081300813008,0.615,True,True,True,False,0.08130081300813008
UACANet,global,identity,negative_area_fraction,case86_1,case86,1200,29,1173,2,0.0017050298380221654,0.9775,True,True,True,False,0.0017050298380221654
UACANet,global,identity,negative_area_fraction,case89,case89,1192,152,1183,143,0.12087912087912088,0.9924496644295302,True,True,True,False,0.12087912087912088
UACANet,global,identity,negative_area_fraction,case8_2,case8,1128,6,1128,6,0.005319148936170213,1.0,True,True,True,False,0.005319148936170213
UACANet,global,identity,negative_area_fraction,case90_1,case90,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,identity,negative_area_fraction,case91_1,case91,1200,631,796,227,0.2851758793969849,0.6633333333333333,False,True,False,False,0.2851758793969849
UACANet,global,identity,negative_area_fraction,case91_3,case91,1200,1070,288,158,0.5486111111111112,0.24,False,False,False,False,0.5486111111111112
UACANet,global,identity,negative_area_fraction,case91_5,case91,1200,659,730,189,0.2589041095890411,0.6083333333333333,False,True,False,False,0.2589041095890411
UACANet,global,identity,negative_area_fraction,case91_7,case91,1872,154,1772,54,0.030474040632054177,0.9465811965811965,True,True,True,False,0.030474040632054177
UACANet,global,identity,negative_area_fraction,case93_2,case93,1880,183,1761,64,0.03634298693923907,0.9367021276595745,True,True,True,False,0.03634298693923907
UACANet,global,identity,negative_area_fraction,case95_1,case95,2072,392,1892,212,0.11205073995771671,0.9131274131274131,True,True,True,False,0.11205073995771671
UACANet,global,identity,negative_area_fraction,case95_3,case95,1200,1178,90,68,0.7555555555555555,0.075,False,False,False,False,0.7555555555555555
UACANet,global,identity,negative_area_fraction,case96_1,case96,920,591,376,47,0.125,0.40869565217391307,True,False,False,False,0.125
UACANet,global,identity,negative_area_fraction,case97_1,case97,1200,1075,471,346,0.7346072186836518,0.3925,False,False,False,False,0.7346072186836518
UACANet,global,identity,negative_area_fraction,case97_3,case97,1016,383,858,225,0.26223776223776224,0.844488188976378,False,True,False,False,0.26223776223776224
UACANet,global,sha256,confidence_deficit,case10_1,case10,1704,547,1322,165,0.12481089258698941,0.7758215962441315,True,True,True,False,0.12481089258698941
UACANet,global,sha256,confidence_deficit,case11,case11,904,19,889,4,0.0044994375703037125,0.9834070796460177,True,True,True,False,0.0044994375703037125
UACANet,global,sha256,confidence_deficit,case12_2,case12,1984,378,1734,128,0.07381776239907728,0.873991935483871,True,True,True,False,0.07381776239907728
UACANet,global,sha256,confidence_deficit,case13_1,case13,784,112,766,94,0.1227154046997389,0.9770408163265306,True,True,True,False,0.1227154046997389
UACANet,global,sha256,confidence_deficit,case13_3,case13,1408,17,1404,13,0.009259259259259259,0.9971590909090909,True,True,True,False,0.009259259259259259
UACANet,global,sha256,confidence_deficit,case14_2,case14,1200,1182,425,407,0.9576470588235294,0.3541666666666667,False,False,False,False,0.9576470588235294
UACANet,global,sha256,confidence_deficit,case14_4,case14,1160,993,634,467,0.7365930599369085,0.5465517241379311,False,True,False,False,0.7365930599369085
UACANet,global,sha256,confidence_deficit,case14_6,case14,1600,1520,452,372,0.8230088495575221,0.2825,False,False,False,False,0.8230088495575221
UACANet,global,sha256,confidence_deficit,case1_2,case1,1728,0,1728,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case20_7,case20,1360,466,1119,225,0.20107238605898123,0.8227941176470588,False,True,False,False,0.20107238605898123
UACANet,global,sha256,confidence_deficit,case20_9,case20,1200,310,978,88,0.08997955010224949,0.815,True,True,True,False,0.08997955010224949
UACANet,global,sha256,confidence_deficit,case24_1,case24,1200,6,1199,5,0.004170141784820684,0.9991666666666666,True,True,True,False,0.004170141784820684
UACANet,global,sha256,confidence_deficit,case24_3,case24,1216,0,1216,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case24_5,case24,1200,6,1195,1,0.0008368200836820083,0.9958333333333333,True,True,True,False,0.0008368200836820083
UACANet,global,sha256,confidence_deficit,case25_2,case25,1088,24,1082,18,0.0166358595194085,0.9944852941176471,True,True,True,False,0.0166358595194085
UACANet,global,sha256,confidence_deficit,case29_1,case29,1712,203,1615,106,0.06563467492260062,0.9433411214953271,True,True,True,False,0.06563467492260062
UACANet,global,sha256,confidence_deficit,case2_3,case2,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case2_6,case2,792,0,792,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case2_9,case2,896,0,896,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case31,case31,1464,8,1464,8,0.00546448087431694,1.0,True,True,True,False,0.00546448087431694
UACANet,global,sha256,confidence_deficit,case32_2,case32,800,1,800,1,0.00125,1.0,True,True,True,False,0.00125
UACANet,global,sha256,confidence_deficit,case32_4,case32,1480,179,1368,67,0.0489766081871345,0.9243243243243243,True,True,True,False,0.0489766081871345
UACANet,global,sha256,confidence_deficit,case32_6,case32,1368,20,1365,17,0.012454212454212455,0.9978070175438597,True,True,True,False,0.012454212454212455
UACANet,global,sha256,confidence_deficit,case34_2,case34,992,7,991,6,0.006054490413723511,0.998991935483871,True,True,True,False,0.006054490413723511
UACANet,global,sha256,confidence_deficit,case35_2,case35,720,0,720,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case35_8,case35,928,228,927,227,0.24487594390507011,0.9989224137931034,False,True,False,False,0.24487594390507011
UACANet,global,sha256,confidence_deficit,case36_2,case36,1200,913,767,480,0.6258148631029987,0.6391666666666667,False,True,False,False,0.6258148631029987
UACANet,global,sha256,confidence_deficit,case36_4,case36,1024,962,422,360,0.8530805687203792,0.412109375,False,False,False,False,0.8530805687203792
UACANet,global,sha256,confidence_deficit,case37_2,case37,1272,98,1227,53,0.04319478402607987,0.964622641509434,True,True,True,False,0.04319478402607987
UACANet,global,sha256,confidence_deficit,case38_2,case38,2032,875,1607,450,0.28002489110143125,0.7908464566929134,False,True,False,False,0.28002489110143125
UACANet,global,sha256,confidence_deficit,case39_2,case39,2160,154,2107,101,0.04793545325106787,0.975462962962963,True,True,True,False,0.04793545325106787
UACANet,global,sha256,confidence_deficit,case3_1,case3,1584,95,1529,40,0.026160889470241987,0.9652777777777778,True,True,True,False,0.026160889470241987
UACANet,global,sha256,confidence_deficit,case40,case40,1272,242,1123,93,0.08281389136242208,0.8828616352201258,True,True,True,False,0.08281389136242208
UACANet,global,sha256,confidence_deficit,case43,case43,2080,104,1995,19,0.009523809523809525,0.9591346153846154,True,True,True,False,0.009523809523809525
UACANet,global,sha256,confidence_deficit,case47_2,case47,1200,53,1176,29,0.02465986394557823,0.98,True,True,True,False,0.02465986394557823
UACANet,global,sha256,confidence_deficit,case47_4,case47,1064,0,1064,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case48,case48,1408,267,1254,113,0.09011164274322168,0.890625,True,True,True,False,0.09011164274322168
UACANet,global,sha256,confidence_deficit,case50_2,case50,1200,5,1198,3,0.0025041736227045075,0.9983333333333333,True,True,True,False,0.0025041736227045075
UACANet,global,sha256,confidence_deficit,case50_4,case50,1896,111,1836,51,0.027777777777777776,0.9683544303797469,True,True,True,False,0.027777777777777776
UACANet,global,sha256,confidence_deficit,case51_10,case51,1744,20,1742,18,0.010332950631458095,0.9988532110091743,True,True,True,False,0.010332950631458095
UACANet,global,sha256,confidence_deficit,case51_3,case51,1680,93,1624,37,0.022783251231527094,0.9666666666666667,True,True,True,False,0.022783251231527094
UACANet,global,sha256,confidence_deficit,case51_5,case51,1200,106,1131,37,0.032714412024756855,0.9425,True,True,True,False,0.032714412024756855
UACANet,global,sha256,confidence_deficit,case51_7,case51,1072,282,823,33,0.040097205346294046,0.7677238805970149,True,True,True,False,0.040097205346294046
UACANet,global,sha256,confidence_deficit,case51_9,case51,1200,354,1111,265,0.23852385238523852,0.9258333333333333,False,True,False,False,0.23852385238523852
UACANet,global,sha256,confidence_deficit,case54_1,case54,1688,845,1000,157,0.157,0.5924170616113744,False,True,False,False,0.157
UACANet,global,sha256,confidence_deficit,case56_1,case56,1200,51,1176,27,0.02295918367346939,0.98,True,True,True,False,0.02295918367346939
UACANet,global,sha256,confidence_deficit,case5_4,case5,1200,1,1200,1,0.0008333333333333334,1.0,True,True,True,False,0.0008333333333333334
UACANet,global,sha256,confidence_deficit,case60,case60,1168,615,962,409,0.42515592515592515,0.8236301369863014,False,True,False,False,0.42515592515592515
UACANet,global,sha256,confidence_deficit,case61_3,case61,1768,132,1719,83,0.048283885980221056,0.9722850678733032,True,True,True,False,0.048283885980221056
UACANet,global,sha256,confidence_deficit,case63_3,case63,1384,17,1381,14,0.010137581462708182,0.9978323699421965,True,True,True,False,0.010137581462708182
UACANet,global,sha256,confidence_deficit,case66_2,case66,2584,2,2584,2,0.0007739938080495357,1.0,True,True,True,False,0.0007739938080495357
UACANet,global,sha256,confidence_deficit,case66_4,case66,1888,0,1888,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case66_6,case66,1072,0,1072,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case66_9,case66,1600,0,1600,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case68_1,case68,1312,158,1247,93,0.07457898957497995,0.9504573170731707,True,True,True,False,0.07457898957497995
UACANet,global,sha256,confidence_deficit,case68_3,case68,1304,376,1108,180,0.1624548736462094,0.8496932515337423,False,True,False,False,0.1624548736462094
UACANet,global,sha256,confidence_deficit,case68_5,case68,1200,80,1179,59,0.05004240882103478,0.9825,True,True,True,False,0.05004240882103478
UACANet,global,sha256,confidence_deficit,case68_7,case68,1840,176,1766,102,0.057757644394110984,0.9597826086956521,True,True,True,False,0.057757644394110984
UACANet,global,sha256,confidence_deficit,case6_3,case6,1680,1464,493,277,0.5618661257606491,0.29345238095238096,False,False,False,False,0.5618661257606491
UACANet,global,sha256,confidence_deficit,case71_1,case71,1024,229,898,103,0.11469933184855234,0.876953125,True,True,True,False,0.11469933184855234
UACANet,global,sha256,confidence_deficit,case71_5,case71,1808,33,1781,6,0.003368893879842785,0.985066371681416,True,True,True,False,0.003368893879842785
UACANet,global,sha256,confidence_deficit,case72_3,case72,832,0,832,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case74_1,case74,1256,494,945,183,0.19365079365079366,0.7523885350318471,False,True,False,False,0.19365079365079366
UACANet,global,sha256,confidence_deficit,case75_1,case75,1200,87,1137,24,0.021108179419525065,0.9475,True,True,True,False,0.021108179419525065
UACANet,global,sha256,confidence_deficit,case7_2,case7,1048,40,1022,14,0.0136986301369863,0.9751908396946565,True,True,True,False,0.0136986301369863
UACANet,global,sha256,confidence_deficit,case80_2,case80,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case80_4,case80,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case80_6,case80,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case80_8,case80,1160,0,1160,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case81_2,case81,2192,57,2144,9,0.004197761194029851,0.9781021897810219,True,True,True,False,0.004197761194029851
UACANet,global,sha256,confidence_deficit,case83_3,case83,1072,0,1072,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case85_7,case85,1200,522,775,97,0.12516129032258064,0.6458333333333334,True,True,True,False,0.12516129032258064
UACANet,global,sha256,confidence_deficit,case86_1,case86,1200,29,1174,3,0.002555366269165247,0.9783333333333334,True,True,True,False,0.002555366269165247
UACANet,global,sha256,confidence_deficit,case89,case89,1192,152,1186,146,0.12310286677908938,0.9949664429530202,True,True,True,False,0.12310286677908938
UACANet,global,sha256,confidence_deficit,case8_2,case8,1128,6,1128,6,0.005319148936170213,1.0,True,True,True,False,0.005319148936170213
UACANet,global,sha256,confidence_deficit,case90_1,case90,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,confidence_deficit,case91_1,case91,1200,631,864,295,0.3414351851851852,0.72,False,True,False,False,0.3414351851851852
UACANet,global,sha256,confidence_deficit,case91_3,case91,1200,1070,409,279,0.6821515892420538,0.3408333333333333,False,False,False,False,0.6821515892420538
UACANet,global,sha256,confidence_deficit,case91_5,case91,1200,659,782,241,0.30818414322250637,0.6516666666666666,False,True,False,False,0.30818414322250637
UACANet,global,sha256,confidence_deficit,case91_7,case91,1872,154,1787,69,0.03861219921656407,0.9545940170940171,True,True,True,False,0.03861219921656407
UACANet,global,sha256,confidence_deficit,case93_2,case93,1880,183,1770,73,0.04124293785310734,0.9414893617021277,True,True,True,False,0.04124293785310734
UACANet,global,sha256,confidence_deficit,case95_1,case95,2072,392,1920,240,0.125,0.9266409266409267,True,True,True,False,0.125
UACANet,global,sha256,confidence_deficit,case95_3,case95,1200,1178,122,100,0.819672131147541,0.10166666666666667,False,False,False,False,0.819672131147541
UACANet,global,sha256,confidence_deficit,case96_1,case96,920,591,406,77,0.1896551724137931,0.44130434782608696,False,False,False,False,0.1896551724137931
UACANet,global,sha256,confidence_deficit,case97_1,case97,1200,1075,547,422,0.7714808043875686,0.4558333333333333,False,False,False,False,0.7714808043875686
UACANet,global,sha256,confidence_deficit,case97_3,case97,1016,383,890,257,0.28876404494382024,0.8759842519685039,False,True,False,False,0.28876404494382024
UACANet,global,sha256,entropy,case10_1,case10,1704,547,1481,528,0.3565158676569885,0.869131455399061,False,True,False,False,0.2187711006076975
UACANet,global,sha256,entropy,case11,case11,904,19,867,19,0.02191464821222607,0.959070796460177,True,True,True,False,0.0
UACANet,global,sha256,entropy,case12_2,case12,1984,378,1980,376,0.1898989898989899,0.9979838709677419,False,True,False,False,0.18888888888888888
